crop_year,season_names,crop_names,area,temperature,wind_speed,pressure,humidity,soil_type,N,P,K,production
2011,Rabi       ,Other  Rabi pulses,10800.0,20.21394866008316,1.98888866041116,1014.3020626925472,21.94245663596782,silt,928.372,0.0,0.0,3200.0
2011,Rabi       ,Rapeseed &Mustard,200.0,20.38139361719208,2.009209619134494,1013.700711238722,20.861624332124904,silt,6.93,17.71,0.0,100.0
2011,Rabi       ,Wheat,2100.0,21.143538768725943,1.9730642704723,1013.6120502547616,21.28335575684101,sandy,52.08,0.0,0.0,1600.0
2011,Summer     ,Rice,7700.0,20.420405598767463,2.0377413247285423,1014.5011308624448,21.540191334268343,silt,8.6,8.6,0.0,18200.0
2011,Whole Year ,Sugarcane,400.0,20.29819277828565,2.0937398277916897,1015.0670289294474,20.70833278107066,peaty,2.16,2.16,2.16,25400.0
2012,Kharif     ,Arhar/Tur,6200.0,22.01380181711196,2.0200527555406578,1015.4271725420396,20.08912646055061,silt,38.25,38.25,38.25,6600.0
2012,Kharif     ,Maize,100.0,20.906197246726432,2.0470548909290587,1014.5368835946048,20.48461728922293,silt,0.0,20.08,0.0,100.0
2012,Kharif     ,Moong(Green Gram),100.0,21.30537221506617,2.052595051466533,1013.05112162782,20.86753880235486,loamy,3.13,8.138,8.138,100.0
2012,Kharif     ,Other Kharif pulses,100.0,20.85548148804592,2.0509318968223624,1013.7829942225462,21.530139110709424,silt,38.688,103.168,51.584,40.0
2012,Kharif     ,Rice,177500.0,20.10057717756459,1.9802239029220132,1013.5328804647676,20.91579607147799,silt,7.588,7.588,0.0,334600.0
2012,Kharif     ,Sesamum,1300.0,21.2852126774584,1.986768697337988,1014.0651291601616,21.75468385310476,loamy,1.596,3.99,1.596,600.0
2012,Kharif     ,Urad,100.0,21.724910830178512,2.059989645214753,1014.9691612126448,21.618157764173983,silty,0.0,0.0,0.0,100.0
2012,Rabi       ,Gram,4600.0,20.68163948250982,2.052534363016333,1015.7848531272964,20.2225339531238,chalky,2.8,3.5,0.0,2600.0
2012,Rabi       ,Linseed,7700.0,20.77258846014714,2.104616079308756,1015.6783067075852,21.432596477079738,silt,2.525,0.0,0.0,1400.0
2012,Rabi       ,Other  Rabi pulses,12800.0,20.6910246410437,2.105316037936486,1013.6732938166498,20.820939637559743,silt,3.91,3.91,0.0,4200.0
2012,Rabi       ,Rapeseed &Mustard,300.0,21.729871826841052,2.0071496321429225,1014.826163955728,20.932496730275755,loamy,0.0,0.0,0.0,100.0
2012,Rabi       ,Wheat,1900.0,20.11495680429876,2.0248499700693494,1013.0995684763454,20.074202206539777,chalky,920.828,0.0,0.0,1800.0
2012,Summer     ,Maize,100.0,20.79551840836184,2.0912931129104777,1013.9075043867848,21.27401120555689,sandy,7.992,20.424,0.0,100.0
2012,Summer     ,Rice,8900.0,20.96953670939332,2.0393136353135266,1013.0536133260592,20.752330103849214,sandy,40.908,0.0,0.0,21300.0
2012,Whole Year ,Sugarcane,200.0,21.359260206800403,2.012560460087216,1013.1445543921394,21.34356437607093,loamy,7.66,7.66,0.0,16600.0
2013,Kharif     ,Arhar/Tur,6000.0,20.111841327603283,2.0236655702098787,1014.2991571969402,20.61009126334724,sandy,0.975,0.975,0.975,3800.0
2013,Kharif     ,Maize,100.0,20.95826330349838,2.038190075658026,1014.2678671499324,21.62623369208991,peaty,38.25,38.25,38.25,300.0
2013,Kharif     ,Moong(Green Gram),100.0,21.704082908833644,2.016167572786153,1014.5202959212056,20.024298118864447,peaty,0.0,15.712,0.0,100.0
2013,Kharif     ,Rice,188100.0,21.70767874034585,2.103924828716873,1015.1927387562072,21.868554628920084,silt,37.704,100.544,50.272,292500.0
2013,Kharif     ,Sesamum,1400.0,20.354310123937523,2.0282197268000832,1013.262537817341,21.70038568792841,silty,4.62,4.62,0.0,300.0
2013,Rabi       ,Gram,5900.0,20.73365667363325,1.996258626098792,1013.990721354018,21.674744802821373,chalky,0.0,0.0,0.0,2900.0
2013,Rabi       ,Other  Rabi pulses,13800.0,20.71571490859288,2.0083419984438478,1014.5272482778826,21.099683871081403,silty,2.288,2.86,0.0,5200.0
2013,Rabi       ,Wheat,1700.0,20.402046491725333,1.993529795622857,1015.0983664543028,21.395703172371448,sandy,2.1,0.0,0.0,1100.0
2013,Summer     ,Rice,13400.0,21.87298925019536,2.038154906195864,1015.4698491941284,20.6141736812874,clay,1.771,1.771,0.0,32820.0
2013,Whole Year ,Sugarcane,300.0,21.102589742267813,2.088016088265542,1013.1474189577908,20.050580053819036,peaty,0.0,0.0,0.0,21500.0
2014,Kharif     ,Arhar/Tur,6500.0,21.878249153305024,2.102487958553625,1013.6322246560388,21.05408750326302,chalky,890.974,0.0,0.0,2200.0
2014,Kharif     ,Moong(Green Gram),600.0,21.874063395376183,2.0458843108127183,1015.1074975817088,20.16314277510234,clay,6.858,17.526,0.0,200.0
2014,Kharif     ,Rice,174700.0,21.60565714370497,2.0878199213528053,1015.7018393294284,20.06240508262797,silt,7.46,7.46,0.0,340600.0
2014,Rabi       ,Gram,5200.0,21.508908836698,2.06624049954925,1014.7134185609636,20.658464539140606,chalky,0.045,0.045,0.045,3400.0
2014,Rabi       ,Linseed,6100.0,21.79434692819633,2.003013791347972,1015.4286493971084,20.02248427684749,sandy,38.25,38.25,38.25,1000.0
2014,Rabi       ,Maize,400.0,20.99340699970115,2.084314832134881,1013.8588474267092,20.0838736367948,loamy,0.0,10.368,0.0,100.0
2014,Rabi       ,Other  Rabi pulses,12800.0,21.253223865933155,2.0278913309186386,1014.6882173880228,20.54090699273928,loamy,5.3,13.78,13.78,2800.0
2014,Rabi       ,Wheat,2400.0,20.81863270817629,2.0462798406065086,1015.0902398791352,20.347646564494283,sandy,36.84,98.24,49.12,1500.0
2014,Summer     ,Maize,200.0,20.78812116451094,1.983070271836896,1013.790054340836,20.061625590526774,sandy,3.276,3.276,0.0,200.0
2014,Summer     ,Rice,12900.0,20.34950421676813,2.01779919262241,1015.3834065526922,20.74584524939712,peaty,1.288,3.22,1.288,36100.0
2014,Whole Year ,Sugarcane,1500.0,21.574220390491814,1.9761290775414635,1013.3665047022586,20.378567865531107,silt,0.0,0.0,0.0,97000.0
1999,Kharif     ,Arhar/Tur,26000.0,21.469700774999364,2.068076533963632,1013.0441464122852,21.062668799146373,chalky,0.0,0.0,0.0,13400.0
1999,Kharif     ,Cotton(lint),113500.0,22.06919625664381,2.027858779304563,1013.9005139824368,20.76372091052922,loamy,1.325,0.0,0.0,97100.0
1999,Kharif     ,Groundnut,100.0,21.26679485026928,2.012684670617197,1013.7786170456192,20.559787443818312,peaty,5.98,5.98,0.0,100.0
1999,Kharif     ,Niger seed,100.0,21.15949084096876,2.058747552276543,1014.4795562751392,20.951873581915144,chalky,0.0,0.0,0.0,0.0
1999,Kharif     ,Sesamum,1900.0,20.59682599061656,1.9849219837485657,1015.5124331295458,21.45328327128177,loamy,740.002,0.0,0.0,400.0
1999,Kharif     ,Soyabean,15700.0,21.68062995933653,1.990356261029278,1015.6919548055812,21.205689062272956,silt,32.508,83.076,0.0,22100.0
1999,Kharif     ,Sunflower,1100.0,20.434639551388678,2.0928372665318955,1014.5105089027504,21.765021569593102,loamy,7.371,0.0,0.0,600.0
1999,Kharif     ,Urad,18400.0,21.68009089887612,2.0480437142004697,1015.4923910922624,20.79722385337712,silt,16.82,16.82,0.0,4900.0
1999,Rabi       ,Linseed,1000.0,20.767821592819125,2.014388976680846,1013.4953692080855,20.049300963462187,silt,5.7,5.7,5.7,400.0
1999,Rabi       ,Safflower,19900.0,21.079410793060777,2.0236987589489086,1014.2667708915108,22.00330888714606,silt,0.0,0.0,0.0,5600.0
1999,Rabi       ,Sunflower,8700.0,21.621247693639315,2.020838283785093,1015.479270016459,20.8061336091796,peaty,0.0,36.0,0.0,4900.0
1999,Summer     ,Groundnut,5000.0,21.333764827919868,2.042495725657852,1013.5523367924563,20.08123908279879,loamy,6.68,17.368,17.368,6600.0
1999,Summer     ,Sunflower,300.0,21.19710565650963,2.0608210451522484,1015.3386885030368,20.84425595689993,sandy,7.656,20.416,10.208,200.0
1999,Whole Year ,Sugarcane,20800.0,21.251429599078595,2.036669190260714,1015.2788608160672,20.30958601492202,loamy,1.148,1.148,0.0,1614000.0
2000,Kharif     ,Arhar/Tur,26600.0,21.034973731080235,2.0271793334970423,1015.5080082907468,20.625567130449543,peaty,0.0,0.0,0.0,12200.0
2000,Kharif     ,Bajra,400.0,20.70294024376856,2.0694388013767164,1015.649801050975,21.24768754688799,chalky,0.0,0.0,0.0,200.0
2000,Kharif     ,Castor seed,600.0,21.31909792742617,2.078116926009048,1015.295863861727,20.543360921438904,sandy,0.224,0.28,0.0,200.0
2000,Kharif     ,Cotton(lint),104300.0,21.977447433457755,2.0732159931459657,1014.9963731128884,21.337792222180845,chalky,0.5,0.0,0.0,52500.0
2000,Kharif     ,Jowar,84100.0,21.355035121529927,2.06596472216893,1014.0120414745282,20.080210499484643,clay,0.0,0.0,0.0,108000.0
2000,Kharif     ,Maize,200.0,21.49254953795415,2.106733733215646,1014.9168333576284,21.493544403397216,chalky,598.552,0.0,0.0,200.0
2000,Kharif     ,Moong(Green Gram),24500.0,20.10493049744316,2.0128866878877183,1014.5388507295576,20.95385925540868,chalky,7.182,18.354,0.0,6600.0
2000,Kharif     ,Niger seed,100.0,21.635871939335075,2.005827439280014,1013.0429419884284,21.21926842027303,silt,35.742,0.0,0.0,10.0
2000,Kharif     ,Other Kharif pulses,100.0,21.37860110645575,2.093242708650871,1014.7799888165998,21.280367803198704,silt,8.74,8.74,0.0,100.0
2000,Kharif     ,Rice,14700.0,21.1544186366194,2.0521524915966856,1015.080738164904,21.85487173644063,clay,0.615,0.615,0.615,8900.0
2000,Kharif     ,Sesamum,2000.0,21.30633023207697,2.0095729782977183,1015.3157352859176,21.673496859503786,silt,38.25,38.25,38.25,400.0
2000,Kharif     ,Small millets,600.0,20.95309750975917,2.108486328456094,1014.2355119112564,20.68301134705472,peaty,0.0,3.104,0.0,400.0
2000,Kharif     ,Soyabean,20400.0,21.12408820657228,1.9976161001407395,1013.1037926979858,20.617893929711386,chalky,4.53,11.778,11.778,24500.0
2000,Kharif     ,Sunflower,1200.0,21.83259149389917,2.0421234857110777,1013.5034341762872,20.47529346071972,peaty,39.204,104.544,52.272,600.0
2000,Kharif     ,Urad,19600.0,21.783353838253724,1.9750180364642096,1013.4519829296288,21.229793714070905,sandy,4.284,4.284,0.0,6800.0
2000,Rabi       ,Gram,17900.0,21.54686928984793,2.0333888892983416,1015.9454022814202,20.03689280627361,silt,0.0,0.0,0.0,9200.0
2000,Rabi       ,Jowar,19200.0,20.786113306444275,2.07762054004035,1014.5165547940472,22.05040725528628,silt,1.501,1.501,1.501,11800.0
2000,Rabi       ,Linseed,1300.0,21.206832151807085,2.075127741261719,1013.6376337318234,20.560448166196405,silty,1.728,2.16,0.0,400.0
2000,Rabi       ,Maize,100.0,22.071456393293616,1.9758804204989324,1015.5420449997544,20.281683307048866,loamy,2.65,0.0,0.0,100.0
2000,Rabi       ,Other  Rabi pulses,700.0,21.236132423656404,2.0807716285212847,1014.1387878955668,21.6883212791623,silty,3.496,3.496,0.0,200.0
2000,Rabi       ,Rapeseed &Mustard,300.0,21.00447262244966,2.099310006139893,1014.343894612356,21.2898955664004,silt,0.0,0.0,0.0,100.0
2000,Rabi       ,Safflower,21300.0,20.90333028303368,1.9742060878261816,1014.0820508212056,21.58983482150293,loamy,834.164,0.0,0.0,6600.0
2000,Rabi       ,Sunflower,8600.0,21.901033093342463,2.0834246035587007,1013.0157301787526,22.079740967600543,silty,4.068,10.396,0.0,4300.0
2000,Rabi       ,Wheat,34800.0,20.439303031957067,2.0611678392744084,1014.7777126459396,20.55478755508786,silty,49.329,0.0,0.0,54600.0
2000,Summer     ,Groundnut,3900.0,21.78247573009052,2.0596436717195723,1013.2785905217344,20.699075410221813,clay,6.38,6.38,0.0,3400.0
2000,Summer     ,Sunflower,1300.0,20.299145612301547,2.0498906190818413,1014.7090096935016,21.45148440349381,clay,0.825,0.825,0.825,700.0
2000,Whole Year ,Sugarcane,15800.0,20.71376167716288,2.092983042740285,1015.6540711840174,21.23356751975769,peaty,38.25,38.25,38.25,1059200.0
2001,Kharif     ,Arhar/Tur,24700.0,21.17062920354217,2.020529780559418,1015.7509543633842,21.42235568413448,peaty,0.0,5.184,0.0,19200.0
2001,Kharif     ,Bajra,400.0,21.592814795298462,2.016426068611175,1015.5376223643124,22.07853013293264,clay,2.08,5.408,5.408,200.0
2001,Kharif     ,Castor seed,500.0,20.66748556904454,1.972806721689176,1015.9697826876512,21.783317878100284,loamy,22.572,60.192,30.096,100.0
2001,Kharif     ,Cotton(lint),93500.0,21.646511426600547,2.090995998267229,1014.0901989857468,21.88322804452654,chalky,8.876,8.876,0.0,97400.0
2001,Kharif     ,Jowar,77100.0,21.603761793463207,2.089099074672013,1014.0432676527488,20.41764990694026,silty,0.0,0.0,0.0,96400.0
2001,Kharif     ,Maize,200.0,20.3377355443699,2.0090957228439037,1014.0811666733912,21.243339666120647,silt,0.0,0.0,0.0,400.0
2001,Kharif     ,Moong(Green Gram),25100.0,20.028453891058973,2.0553766264520186,1014.892114848162,21.08216164016555,peaty,1.6,2.0,0.0,12000.0
2001,Kharif     ,Niger seed,100.0,21.579313237487668,2.0794818967306643,1014.4116857518712,20.11737154009879,chalky,1.775,0.0,0.0,100.0
2001,Kharif     ,Rice,14500.0,21.11241079861196,2.073895001277213,1014.7589053909304,21.577237255705104,sandy,2.484,2.484,0.0,9700.0
2001,Kharif     ,Sesamum,2000.0,20.15528170099482,2.091895319522859,1015.9101360636492,21.71744453001792,clay,0.0,0.0,0.0,600.0
2001,Kharif     ,Small millets,300.0,21.42563041658776,2.10578843043933,1014.9036450609404,20.767207089344133,sandy,843.64,0.0,0.0,200.0
2001,Kharif     ,Soyabean,25200.0,21.42062372676689,2.031053769173402,1013.493769968684,20.952456944194363,silty,6.39,16.33,0.0,35100.0
2001,Kharif     ,Sunflower,1700.0,20.215488271013268,2.0638377022898244,1013.1125246526904,20.20459705549264,chalky,50.673,0.0,0.0,1000.0
2001,Kharif     ,Urad,20500.0,20.644704777853352,2.052796398828378,1013.228656981012,20.3055450358974,loamy,8.54,8.54,0.0,12500.0
2001,Rabi       ,Gram,21600.0,21.27351285576441,2.012778915394563,1013.985987780267,20.95084959125146,loamy,2.535,2.535,2.535,12400.0
2001,Rabi       ,Jowar,21200.0,21.271535572291583,2.109491157871296,1014.5615998310992,20.48833454958856,clay,38.25,38.25,38.25,11400.0
2001,Rabi       ,Linseed,1400.0,20.913460461780915,2.000658686339648,1014.995228639854,21.401748707242135,chalky,0.0,25.136,0.0,700.0
2001,Rabi       ,Maize,100.0,22.02769787551586,2.054640501444179,1014.6180024978196,20.452375391920164,clay,7.36,19.136,19.136,200.0
2001,Rabi       ,Other  Rabi pulses,900.0,20.582899127525444,1.9893948967465995,1015.0195168225404,20.844023890845467,silt,16.008,42.688,21.344,500.0
2001,Rabi       ,Rapeseed &Mustard,500.0,20.50510653562864,2.0637544664180862,1014.6274060260268,21.955608809083127,chalky,6.44,6.44,0.0,100.0
2001,Rabi       ,Safflower,22000.0,21.53728303961128,2.0529327585154222,1013.2050833391104,21.119447166242,chalky,3.304,8.26,3.304,8400.0
2001,Rabi       ,Small millets,200.0,21.976531641178003,2.042799646974474,1015.380887926268,21.564083736802225,sandy,0.152,0.152,0.152,100.0
2001,Rabi       ,Sunflower,9500.0,20.33917343893056,2.0331453520397638,1015.0583349855026,20.14887914156642,silt,4.0,5.0,0.0,5500.0
2001,Rabi       ,Wheat,40800.0,22.016109867001067,2.0830903799154603,1014.9028442344876,22.055672020518323,sandy,1.5,0.0,0.0,64800.0
2001,Summer     ,Groundnut,4200.0,21.677787316828407,1.984861245039835,1015.6333954599404,21.86634174985416,silt,10.58,10.58,0.0,5700.0
2001,Summer     ,Maize,100.0,21.907561773411704,1.9778712745587448,1014.2631558135035,20.5702244408054,sandy,0.0,0.0,0.0,100.0
2001,Summer     ,Sunflower,100.0,21.747919576795173,2.040575269017899,1015.1906880102154,20.56825725421288,sandy,906.844,0.0,0.0,100.0
2001,Whole Year ,Sugarcane,16400.0,20.97903134036194,2.000741214527515,1013.6299605092978,21.30120761872447,sandy,6.21,15.87,0.0,1274500.0
2002,Kharif     ,Arhar/Tur,27000.0,22.050931869289396,1.9880776470815755,1013.0657914847438,21.15162712348481,silt,71.064,0.0,0.0,18400.0
2002,Kharif     ,Bajra,600.0,21.634563145595088,2.0856611167344226,1013.9876475176512,21.597473038076533,sandy,8.46,8.46,0.0,500.0
2002,Kharif     ,Castor seed,200.0,21.145273292216714,2.0037370857047674,1013.9143057946524,21.23232139839357,sandy,1.95,1.95,1.95,10.0
2002,Kharif     ,Cotton(lint),83200.0,20.06326639536249,2.010163234157463,1015.9041025783364,20.66371478998544,peaty,38.25,38.25,38.25,86800.0
2002,Kharif     ,Groundnut,200.0,21.900844313230827,1.9858784632977915,1015.1657057061872,20.22670124506669,peaty,0.0,14.128,0.0,100.0
2002,Kharif     ,Jowar,72600.0,20.45963727755484,2.049762859029903,1015.1037484604252,20.903460246368823,silt,10.09,26.234,26.234,112200.0
2002,Kharif     ,Maize,600.0,21.90396896899575,2.0415324927797687,1015.5265063698142,20.65631709951105,peaty,38.892,103.712,51.856,1000.0
2002,Kharif     ,Moong(Green Gram),29800.0,21.292239773221155,2.012598808072384,1015.1307311142034,21.72846371713185,clay,5.096,5.096,0.0,17200.0
2002,Kharif     ,Niger seed,600.0,21.895064035927145,1.9840522352804453,1015.9663369596254,20.476123762767106,loamy,0.0,0.0,0.0,100.0
2002,Kharif     ,Other Kharif pulses,700.0,22.027745448728474,2.091499935866833,1014.1245687721064,20.59663671021637,loamy,0.0,0.0,0.0,100.0
2002,Kharif     ,Rice,15900.0,20.201130520330278,2.083558957469718,1013.18044054857,20.220100804458323,silty,3.84,4.8,0.0,9300.0
2002,Kharif     ,Sesamum,2100.0,20.33739646728212,2.052583985542668,1013.8993813279696,20.24095271117831,chalky,2.775,0.0,0.0,600.0
2002,Kharif     ,Small millets,100.0,21.548226815171148,2.063858237465761,1013.963877656736,20.85600472029441,silt,4.531,4.531,0.0,100.0
2002,Kharif     ,Soyabean,32000.0,20.25146433128456,1.9749585867392263,1015.9569062821992,20.477896109662307,chalky,0.0,0.0,0.0,48600.0
2002,Kharif     ,Sunflower,1700.0,20.80185367570571,2.096942869653664,1014.2616784491848,20.57520381980111,sandy,916.136,0.0,0.0,1200.0
2002,Kharif     ,Urad,23200.0,21.615271380843723,2.090610220280917,1015.5164039871796,20.9573223440241,peaty,9.63,24.61,0.0,13900.0
2002,Rabi       ,Gram,26500.0,20.072027580894652,2.064437180871093,1015.9534860208818,21.41155467846373,silty,56.07,0.0,0.0,18600.0
2002,Rabi       ,Jowar,21900.0,20.418713023149447,2.0564118351333005,1013.5198543544152,20.79252275180113,clay,9.0,9.0,0.0,15100.0
2002,Rabi       ,Linseed,1500.0,20.502814668958376,1.9866591707099048,1015.111904547746,21.803118824246607,silty,0.0,0.0,0.0,400.0
2002,Rabi       ,Maize,100.0,21.379983744712263,2.0555045319334604,1013.000574732072,21.03542959252876,chalky,38.25,38.25,38.25,100.0
2002,Rabi       ,Other  Rabi pulses,600.0,21.9334177033688,2.054587341037973,1013.6188961958412,21.298073555175726,silty,0.0,23.184,0.0,300.0
2002,Rabi       ,Rapeseed &Mustard,400.0,21.093477980404664,2.054942778736408,1015.2902125854492,20.435464580842545,sandy,5.64,14.664,14.664,100.0
2002,Rabi       ,Safflower,26100.0,20.54239903946096,2.0313195187478943,1013.837443860746,20.16174012725526,sandy,41.7,111.2,55.6,9400.0
2002,Rabi       ,Small millets,400.0,21.73100927463983,1.973206780170766,1014.1692275803744,21.092456838477133,sandy,7.476,7.476,0.0,200.0
2002,Rabi       ,Sunflower,11400.0,20.305534721295466,2.003963353516192,1015.8079151120496,21.75681807413807,chalky,2.1,5.25,2.1,6700.0
2002,Rabi       ,Wheat,43500.0,22.03921314135778,1.989490665726412,1014.7880520021926,20.03270939841709,chalky,0.0,0.0,0.0,67300.0
2002,Summer     ,Groundnut,5100.0,21.138262354554836,2.0630362468749395,1013.327707558012,21.301290663076127,chalky,3.392,4.24,0.0,6600.0
2002,Summer     ,Maize,100.0,20.11909686374288,2.0404553972797577,1014.9476668777464,21.18796751193643,peaty,2.8,0.0,0.0,100.0
2002,Summer     ,Sunflower,100.0,20.597768951735087,2.021758979335155,1015.841881389682,21.65290640634917,silty,2.898,2.898,0.0,100.0
2002,Whole Year ,Sugarcane,16300.0,21.35319852747128,1.9702103996903448,1015.0120951357516,21.51011171450317,silty,0.0,0.0,0.0,1230000.0
2003,Kharif     ,Arhar/Tur,25500.0,20.35915720499795,2.050388106545604,1015.8119719433728,20.353219451757408,silty,901.37,0.0,0.0,22500.0
2003,Kharif     ,Bajra,1100.0,21.733880558982865,2.0461203581936203,1014.1884549551104,20.929799734327176,clay,7.704,19.688,0.0,700.0
2003,Kharif     ,Cotton(lint),72500.0,20.44292708532139,2.0179095119214763,1015.81705682386,21.60081248734105,peaty,50.568,0.0,0.0,111900.0
2003,Kharif     ,Groundnut,400.0,20.544675843213454,2.081683726047192,1014.2230674166508,21.87261788218461,loamy,8.22,8.22,0.0,100.0
2003,Kharif     ,Jowar,71000.0,21.810668507296025,1.9823308507142536,1013.1924494206474,22.02945699644128,clay,0.465,0.465,0.465,107900.0
2003,Kharif     ,Maize,800.0,20.56317237620713,2.085360192502748,1015.5689089568184,20.780779078593465,sandy,38.25,38.25,38.25,300.0
2003,Kharif     ,Moong(Green Gram),20500.0,20.72237655389145,2.0327008403948663,1015.6115887027228,20.53276091727199,peaty,0.0,26.832,0.0,12600.0
2003,Kharif     ,Niger seed,600.0,20.53943347806097,1.991182464094177,1015.8300389609512,20.10757658488388,sandy,10.24,26.624,26.624,200.0
2003,Kharif     ,Other Kharif pulses,800.0,21.50026267730992,2.055126649647129,1015.938132375464,21.33331877048552,sandy,41.496,110.656,55.328,300.0
2003,Kharif     ,other oilseeds,300.0,20.514550639496907,2.0670911457636327,1014.5983572559024,21.42093576740815,silt,7.84,7.84,0.0,100.0
2003,Kharif     ,Rice,9500.0,20.779758401011275,1.981888080679392,1013.63254987996,21.223066173146798,sandy,7.504,18.76,7.504,4800.0
2003,Kharif     ,Sesamum,3000.0,20.184039467379318,1.9766159545131463,1014.7744993926316,20.67414840539601,loamy,0.0,0.0,0.0,800.0
2003,Kharif     ,Small millets,100.0,21.687130951881333,2.0261030180198407,1013.897576603312,20.66886868720972,peaty,2.896,3.62,0.0,100.0
2003,Kharif     ,Soyabean,117700.0,21.158185568504365,1.9888404017256,1013.069528661422,20.39581947482056,silty,3.15,0.0,0.0,185500.0
2003,Kharif     ,Sunflower,400.0,20.20175424761938,2.041987469006834,1013.2616229297604,21.699121171018444,silt,3.45,3.45,0.0,300.0
2003,Kharif     ,Urad,17700.0,20.462244003595885,1.9932385044576144,1015.0982764664652,21.11032157111319,chalky,0.0,0.0,0.0,10800.0
2003,Rabi       ,Gram,28900.0,20.053045008633056,2.0834321622339784,1013.3824214090612,20.609899947311856,loamy,902.566,0.0,0.0,15600.0
2003,Rabi       ,Jowar,23200.0,21.144352065216484,2.0406835933111824,1013.1268399891976,20.57548991668092,silt,6.516,16.652,0.0,16400.0
2003,Rabi       ,Linseed,700.0,21.862324866343695,1.983504341964433,1013.1687618297128,20.13503752321628,sandy,59.22,0.0,0.0,100.0
2003,Rabi       ,Maize,200.0,20.632914590020768,2.0816717017451776,1015.5148419451954,21.812355193742533,chalky,7.68,7.68,0.0,300.0
2003,Rabi       ,Other  Rabi pulses,900.0,21.918684389722515,2.0139132853524715,1014.7771330160866,20.40456253047711,silty,3.255,3.255,3.255,500.0
2003,Rabi       ,Rapeseed &Mustard,300.0,20.46755105561188,1.9779521611070976,1015.7552813319968,21.321455652258745,silty,38.25,38.25,38.25,100.0
2003,Rabi       ,Safflower,27300.0,21.58142078965109,2.05278097178254,1014.2469704652684,20.350393763044902,loamy,0.0,28.048,0.0,12600.0
2003,Rabi       ,Small millets,400.0,22.018704212868936,2.007456468818331,1013.853238403438,21.926139936049854,peaty,10.5,27.3,27.3,200.0
2003,Rabi       ,Sunflower,12200.0,20.55313822335197,2.0113337050222766,1015.9978357090152,21.347575684310627,silt,39.72,105.92,52.96,7500.0
2003,Rabi       ,Wheat,39000.0,20.27611051058473,2.0186982578059385,1015.2067963616876,21.7588459923551,silt,8.008,8.008,0.0,60900.0
2003,Summer     ,Groundnut,2700.0,20.668309045653107,2.101279576126304,1013.4714192781356,20.738826035717317,sandy,5.824,14.56,5.824,3200.0
2003,Summer     ,Sunflower,100.0,20.884357246753986,1.9863456663091013,1013.0912352371464,20.68524903633111,chalky,0.0,0.0,0.0,100.0
2003,Whole Year ,Banana,3100.0,20.50496318097403,2.0136683534424304,1015.6855410849442,21.203330727840815,clay,3.008,3.76,0.0,164450.0
2003,Whole Year ,Grapes,12.0,21.19123615963118,2.0535573089017136,1015.8969328956388,20.417558102836413,sandy,2.775,0.0,0.0,163.0
2003,Whole Year ,Sugarcane,13800.0,21.424452305341998,2.0432310824753044,1014.9854734723516,21.13849644231692,peaty,2.921,2.921,0.0,807600.0
2003,Whole Year ,Tomato,81.0,21.17880494852713,1.9738466378433928,1015.1401113836577,20.302377709006567,silt,0.0,0.0,0.0,255.0
2004,Kharif     ,Arhar/Tur,24500.0,21.29454538774741,2.0882895566549746,1014.1333046128404,20.451411402937246,sandy,928.372,0.0,0.0,17300.0
2004,Kharif     ,Bajra,800.0,20.69432014936796,2.003433659236093,1013.3263800479168,20.86514537173108,chalky,6.93,17.71,0.0,400.0
2004,Kharif     ,Groundnut,300.0,20.2174609892683,1.989388924055666,1013.1039720932592,20.622569219456423,chalky,52.08,0.0,0.0,100.0
2004,Kharif     ,Jowar,66700.0,21.971116655037857,2.100572852551428,1015.7614164015816,20.75202288665609,clay,8.6,8.6,0.0,50100.0
2004,Kharif     ,Maize,500.0,20.395853985796705,1.9864579690894235,1014.5247743505972,20.056215309875515,silty,2.16,2.16,2.16,500.0
2004,Kharif     ,Moong(Green Gram),18200.0,21.79882698381826,2.0535833118566,1013.8689077695504,20.532562287469798,peaty,38.25,38.25,38.25,6200.0
2004,Kharif     ,Niger seed,600.0,20.303837598881945,2.0581203630316858,1014.476959032606,20.444896164152297,chalky,0.0,20.08,0.0,100.0
2004,Kharif     ,Other Cereals & Millets,300.0,20.74088437156253,2.065810821204584,1014.0015333200906,21.865869787830523,silt,3.13,8.138,8.138,100.0
2004,Kharif     ,Other Kharif pulses,100.0,20.842442139641204,2.032785526183855,1015.6325958292416,21.064792137948736,silty,38.688,103.168,51.584,0.0
2004,Kharif     ,other oilseeds,200.0,21.084863210454397,2.0045863136394657,1013.8975016969528,20.30002057018016,peaty,7.588,7.588,0.0,100.0
2004,Kharif     ,Rice,7800.0,21.783369229115443,2.01212117060944,1015.9237134921328,20.460194286339707,sandy,1.596,3.99,1.596,1800.0
2004,Kharif     ,Sesamum,3300.0,20.51319960645207,2.0666806600171586,1013.90119826996,20.17412195765045,peaty,0.0,0.0,0.0,600.0
2004,Kharif     ,Sunflower,500.0,21.80590051701676,1.9842685172959975,1015.6884220869148,20.93765483289577,loamy,2.8,3.5,0.0,100.0
2004,Kharif     ,Urad,15700.0,20.645862065992848,2.0707385879652325,1014.9375340249176,21.114670370816683,loamy,2.525,0.0,0.0,5600.0
2004,Rabi       ,Gram,27100.0,20.692570017544284,1.9953108288351569,1014.812675334168,21.08626468712739,silty,3.91,3.91,0.0,13700.0
